,Unnamed: 0,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured.1,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,cig_tax_2017,cig_tax_2018,cig_tax_2019,cig_tax_2020,cig_tax_2021
55,55,Missouri,Lawrence,38355,26,31,7.6,29,53,19,20,338.2,37.0,16,55.0,44.0,133.0,41,39,23,7,85,48,3.5,23,4.1,448.0,13.6,8.5,87,No,12,79,35,25.3,18.4,0.5,0.6,0.1,1.2,7.9,88.4,2,72,77,19.0,20.0,60,15.0,45746,2.8,2.8,92.0,16,37,5,14,16,17,16,75.2,17,17,17,17,17
56,56,Missouri,Lewis,9776,24,40,6.9,26,17,19,40,250.8,17.0,11,20.0,10.0,61.0,40,30,22,10,88,51,3.2,20,4.3,147.0,12.2,8.3,90,No,10,77,44,22.1,18.8,3.1,0.4,0.1,0.5,1.9,92.5,0,76,76,,22.0,47,25.0,40782,3.2,3.1,93.0,11,35,17,13,14,16,15,75.4,17,17,17,17,17
57,57,Missouri,Lincoln,59013,24,36,8.3,27,35,20,32,352.4,23.0,12,10.0,15.0,76.0,36,43,20,8,89,58,3.3,12,4.2,285.0,6.6,9.1,110,Yes,14,87,57,25.4,13.7,1.9,0.5,0.1,0.4,2.6,92.9,0,78,81,17.0,23.0,37,13.0,69178,3.0,3.0,95.0,12,36,3,12,16,16,14,76.7,17,17,17,17,17
58,58,Missouri,Linn,11920,24,29,7.2,32,66,19,13,229.6,32.0,14,33.0,25.0,25.0,35,40,21,8,89,52,4.9,31,4.2,323.0,15.0,7.6,86,No,9,81,25,23.3,21.4,0.9,0.3,0.1,0.4,2.8,94.2,0,73,70,25.0,26.0,44,33.0,45774,3.1,3.4,93.0,14,36,11,14,14,16,14,75.1,17,17,17,17,17
59,59,Missouri,Livingston,15227,23,37,7.8,27,74,17,29,382.3,30.0,12,79.0,66.0,72.0,38,51,21,9,87,51,2.5,20,4.3,218.0,12.5,7.5,95,No,11,82,18,21.0,19.5,3.6,0.8,0.0,0.5,2.0,91.8,0,67,68,16.0,18.0,51,27.0,49065,3.1,2.9,95.0,12,37,4,13,15,17,15,78.5,17,17,17,17,17
60,60,Missouri,McDonald,22837,28,34,7.7,22,52,19,20,354.8,49.0,20,13.0,26.0,13.0,35,34,27,8,78,36,3.3,29,3.9,585.0,7.4,8.8,96,Yes,16,79,40,25.6,15.6,1.8,1.6,2.8,3.2,11.4,76.8,4,69,54,14.0,15.0,73,27.0,39615,2.9,2.9,92.0,20,36,3,14,9,18,17,74.7,17,17,17,17,17
61,61,Missouri,Macon,15117,24,35,7.5,32,55,18,15,308.2,30.0,14,33.0,40.0,66.0,44,43,22,7,88,54,3.4,18,3.7,234.0,13.2,7.9,75,No,9,83,27,23.0,22.8,2.4,0.6,0.1,0.4,1.8,93.1,0,75,66,20.0,21.0,50,36.0,45717,3.4,3.4,90.0,14,36,7,14,11,16,14,76.9,17,17,17,17,17
62,62,Missouri,Madison,12088,25,34,7.2,30,84,18,13,253.2,39.0,13,25.0,25.0,157.0,38,35,22,9,84,55,3.4,24,4.5,341.0,13.1,8.2,80,No,12,79,32,23.0,19.6,0.6,1.1,0.0,0.5,2.3,94.6,0,72,69,,16.0,65,17.0,43919,2.8,3.1,91.0,13,36,7,15,17,17,15,75.2,17,17,17,17,17
63,63,Missouri,Maries,8697,24,39,7.9,35,21,19,35,157.9,20.0,15,,34.0,34.0,41,43,21,7,87,55,3.5,20,4.5,142.0,14.8,8.0,79,No,15,74,58,20.2,22.0,0.6,0.4,0.0,0.8,1.5,95.0,1,75,65,,,60,10.0,49712,3.2,2.9,,15,36,2,14,13,17,15,77.3,17,17,17,17,17
64,64,Missouri,Marion,28530,24,36,7.5,33,76,19,25,537.8,27.0,10,91.0,81.0,301.0,50,22,21,8,88,61,3.2,18,4.5,275.0,19.2,8.4,86,No,12,84,21,23.1,18.3,4.8,0.7,0.1,0.3,1.9,90.0,0,65,79,17.0,22.0,50,31.0,50803,3.0,3.2,92.0,10,37,5,14,15,16,15,76.6,17,17,17,17,17
65,65,Missouri,Mercer,3617,23,23,4.5,27,26,20,40,,23.0,17,27.0,0.0,28.0,39,31,20,7,88,51,3.2,21,4.6,41.0,13.7,7.4,60,Yes,13,76,34,23.9,22.5,0.4,0.8,0.0,0.6,2.7,94.3,0,79,65,,,51,,44343,3.1,3.1,,17,34,44,12,11,16,14,78.7,17,17,17,17,17
66,66,Missouri,Miller,25619,25,38,7.8,32,56,20,46,178.4,37.0,14,28.0,23.0,35.0,45,46,22,8,87,55,3.8,22,4.0,350.0,8.3,8.2,83,Yes,11,80,44,23.4,19.6,0.7,0.4,0.2,0.6,2.1,94.5,0,74,73,15.0,17.0,48,33.0,49252,3.0,3.1,93.0,14,36,2,14,7,17,15,77.2,17,17,17,17,17
67,67,Missouri,Mississippi,13180,29,39,7.1,42,52,16,33,721.3,57.0,15,15.0,15.0,23.0,36,49,31,12,76,32,4.1,34,5.2,464.0,9.0,9.1,125,No,16,76,21,20.8,18.2,24.6,0.3,0.0,0.4,2.5,71.0,1,60,68,25.0,19.0,84,67.0,36802,2.9,2.8,96.0,15,41,0,19,17,19,19,72.2,17,17,17,17,17
68,68,Missouri,Moniteau,16132,23,37,8.4,28,38,21,36,292.6,26.0,15,12.0,31.0,31.0,47,53,21,6,85,51,3.0,16,3.9,195.0,14.3,8.0,56,No,7,78,43,24.2,16.2,4.1,0.4,0.1,0.4,5.3,88.5,1,77,68,,12.0,47,32.0,57321,2.9,3.0,90.0,15,35,2,12,9,16,14,78.2,17,17,17,17,17
69,69,Missouri,Monroe,8644,25,38,7.7,28,46,20,14,185.8,30.0,13,35.0,12.0,23.0,48,38,21,8,89,47,4.2,20,3.7,87.0,11.5,8.1,56,Yes,8,84,40,21.6,24.0,2.8,0.4,0.0,0.6,1.7,92.5,0,75,71,,,50,29.0,48399,3.1,3.0,93.0,13,35,6,13,17,16,15,78.7,17,17,17,17,17
70,70,Missouri,Montgomery,11551,26,19,7.7,26,39,19,17,201.1,34.0,14,17.0,17.0,43.0,47,36,23,7,85,48,3.1,20,4.1,238.0,10.4,8.3,95,No,15,83,44,21.9,21.3,1.7,0.5,0.1,0.3,2.1,93.6,0,70,68,22.0,33.0,55,12.0,50282,,,88.0,14,35,3,14,7,17,16,74.5,17,17,17,17,17
71,71,Missouri,Morgan,20627,28,27,7.5,28,41,18,37,124.1,30.0,19,20.0,15.0,44.0,43,41,26,7,78,37,4.3,27,5.1,226.0,13.3,7.9,76,Yes,16,72,29,23.2,23.4,0.8,0.5,0.0,0.9,2.4,93.8,0,81,65,12.0,20.0,76,44.0,44473,2.8,2.8,97.0,19,37,2,16,6,18,17,75.7,17,17,17,17,17
72,72,Missouri,New Madrid,17076,28,34,7.0,42,43,16,16,540.3,50.0,14,6.0,12.0,23.0,38,39,29,11,79,44,4.3,33,5.1,173.0,13.3,9.2,114,No,13,82,27,23.2,19.5,15.7,0.4,0.1,0.3,2.1,79.6,0,63,72,25.0,33.0,91,37.0,42115,2.8,2.8,92.0,14,37,2,19,18,19,18,72.8,17,17,17,17,17
73,73,Missouri,Newton,58236,23,30,7.9,30,54,19,33,399.7,34.0,16,62.0,21.0,34.0,41,42,21,7,87,57,3.3,18,3.8,255.0,11.2,8.9,78,No,12,81,25,23.6,18.4,0.9,1.5,1.1,2.6,5.6,85.7,1,72,75,15.0,22.0,60,19.0,53251,2.7,3.0,88.0,16,36,5,12,11,16,14,76.1,17,17,17,17,17
74,74,Missouri,Nodaway,22092,22,36,6.0,24,76,19,29,413.8,5.0,12,49.0,36.0,113.0,43,37,20,7,92,65,3.0,13,4.5,159.0,9.9,7.7,56,No,13,81,16,15.5,15.6,2.9,1.5,0.0,0.4,1.8,92.4,0,58,79,9.0,17.0,41,36.0,47419,3.1,3.1,86.0,12,35,24,14,9,16,14,79.8,17,17,17,17,17
75,75,Missouri,Oregon,10529,28,30,6.5,32,51,18,29,236.8,44.0,15,,9.0,19.0,30,29,26,10,83,50,3.9,32,4.4,164.0,4.7,8.5,111,No,15,81,26,22.4,23.7,0.4,0.3,0.1,1.5,1.9,93.8,0,74,59,24.0,24.0,66,6.0,35356,3.1,2.9,,15,37,10,18,12,19,17,75.4,17,17,17,17,17
76,76,Missouri,Osage,13615,21,23,8.8,24,33,21,0,168.4,10.0,11,22.0,22.0,7.0,57,61,18,7,90,61,2.4,10,3.4,56.0,8.0,8.1,82,No,5,80,41,22.8,17.7,0.4,0.2,0.1,0.4,0.9,97.4,0,85,66,23.0,25.0,37,,60728,3.1,3.0,95.0,11,34,3,9,14,15,13,78.4,17,17,17,17,17
77,77,Missouri,Ozark,9174,29,28,4.7,34,39,17,23,130.6,31.0,18,22.0,44.0,11.0,35,37,26,9,82,49,5.8,37,4.5,143.0,8.9,8.4,93,Yes,12,75,55,19.2,29.3,0.2,0.2,0.0,1.1,2.0,94.9,0,78,68,,22.0,72,29.0,36019,3.0,3.0,,18,37,28,19,9,19,18,76.7,17,17,17,17,17
78,78,Missouri,Pemiscot,15805,28,35,6.2,35,54,15,21,725.1,57.0,13,31.0,6.0,152.0,28,30,31,12,78,42,5.0,41,5.2,887.0,13.5,8.9,102,No,15,86,23,25.5,17.6,25.8,0.5,0.1,0.5,2.8,68.5,0,54,73,30.0,16.0,92,37.0,34280,2.9,3.1,95.0,13,36,4,22,18,19,19,71.5,17,17,17,17,17
79,79,Missouri,Perry,19136,23,35,8.4,20,37,20,11,223.7,27.0,11,47.0,47.0,68.0,44,40,20,6,88,60,2.6,14,3.8,318.0,13.1,8.9,71,Yes,10,85,28,23.0,19.2,0.6,0.9,0.1,0.6,2.5,94.6,0,75,80,13.0,17.0,51,66.0,57032,3.1,3.1,87.0,11,35,4,11,9,16,14,78.7,17,17,17,17,17
80,80,Missouri,Pettis,42339,24,41,7.4,29,67,18,24,401.8,40.0,17,52.0,61.0,130.0,41,49,22,7,86,56,3.5,18,4.1,361.0,11.8,7.7,94,No,13,83,19,24.7,17.1,3.1,0.9,0.4,0.8,8.8,84.5,2,69,77,10.0,16.0,62,37.0,48516,3.1,3.1,94.0,17,35,6,15,14,16,15,77.2,17,17,17,17,17
81,81,Missouri,Phelps,44573,22,35,7.2,25,80,18,19,391.1,22.0,15,85.0,65.0,330.0,40,41,21,8,88,65,3.3,19,5.7,340.0,12.3,8.1,91,Yes,14,80,20,20.9,17.0,2.1,3.7,0.1,0.9,2.8,88.6,1,60,81,14.0,20.0,50,29.0,46573,3.2,3.3,90.0,15,35,7,15,8,16,15,76.4,17,17,17,17,17
82,82,Missouri,Pike,18302,24,41,7.4,28,46,19,22,215.4,28.0,13,32.0,33.0,49.0,38,32,22,8,84,40,3.6,22,4.1,116.0,13.0,8.5,88,No,11,82,31,21.7,17.8,7.7,0.4,0.0,0.3,2.3,87.9,0,72,75,17.0,23.0,52,35.0,49089,3.1,3.1,94.0,13,35,10,13,14,16,15,76.5,17,17,17,17,17
83,83,Missouri,Platte,104418,16,27,8.3,23,86,20,38,401.2,13.0,7,80.0,59.0,106.0,50,57,14,6,96,80,2.7,7,4.0,134.0,9.8,8.3,67,Yes,11,84,35,23.4,15.0,7.3,2.9,0.5,0.6,6.3,80.2,1,66,90,14.0,19.0,27,30.0,84456,3.2,3.3,93.0,7,33,7,10,12,12,10,80.2,17,17,17,17,17
84,84,Missouri,Polk,32149,24,37,7.9,24,49,19,6,390.0,23.0,14,75.0,28.0,190.0,42,28,22,6,88,56,3.4,24,4.2,393.0,8.7,7.9,84,Yes,14,78,39,22.7,18.3,0.9,0.9,0.0,0.8,2.5,93.4,0,69,78,13.0,19.0,62,18.0,44837,3.0,3.1,90.0,14,36,3,14,10,16,15,76.5,17,17,17,17,17
85,85,Missouri,Pulaski,52607,21,33,6.6,25,73,19,29,714.6,24.0,11,37.0,114.0,217.0,32,21,20,7,93,74,4.1,15,3.7,268.0,8.7,8.1,77,Yes,14,60,23,21.7,9.1,11.2,3.0,0.6,1.2,11.8,69.1,1,49,82,15.0,19.0,52,23.0,55620,2.8,3.0,93.0,11,35,13,15,8,15,13,76.4,17,17,17,17,17
86,86,Missouri,Putnam,4696,24,31,6.8,35,54,19,0,124.7,31.0,14,42.0,43.0,64.0,39,46,22,9,90,56,3.7,23,3.6,0.0,8.4,7.5,71,No,9,74,40,22.4,24.9,0.3,0.5,0.0,0.3,2.5,95.3,1,77,65,,,48,,42434,2.8,3.1,,14,35,12,15,11,16,15,75.6,17,17,17,17,17
87,87,Missouri,Ralls,10309,23,26,8.4,26,15,20,25,244.5,21.0,12,20.0,10.0,49.0,53,32,20,9,90,52,3.1,14,4.1,152.0,7.8,8.3,86,No,11,83,28,21.1,22.2,1.4,0.3,0.1,0.2,1.3,95.2,0,83,77,,20.0,42,29.0,63419,2.9,3.0,93.0,12,36,2,11,6,16,14,80.8,17,17,17,17,17
88,88,Missouri,Randolph,24748,24,39,7.5,33,53,20,18,461.0,35.0,12,36.0,36.0,93.0,38,44,21,9,87,53,3.9,23,4.4,106.0,12.9,7.9,67,No,12,86,28,21.6,17.2,5.5,0.8,0.0,0.6,2.2,88.8,0,72,77,21.0,24.0,57,33.0,48043,2.9,3.1,89.0,12,37,6,14,12,16,15,75.3,17,17,17,17,17
89,89,Missouri,Ray,23018,23,32,7.7,27,53,20,32,328.2,32.0,13,35.0,17.0,43.0,38,47,20,7,88,52,3.6,12,4.0,468.0,10.1,7.5,92,No,10,85,50,22.4,18.9,1.4,0.4,0.1,0.7,2.6,93.4,0,79,77,15.0,25.0,37,12.0,61678,3.0,3.0,94.0,13,35,7,13,13,16,14,76.4,17,17,17,17,17
90,90,Missouri,Reynolds,6270,28,32,5.8,27,64,20,18,127.5,39.0,15,48.0,64.0,175.0,35,30,24,8,80,46,3.7,35,4.8,201.0,16.0,7.8,148,No,11,80,36,20.1,23.7,1.2,0.2,0.0,1.1,1.7,93.2,0,79,73,35.0,,66,7.0,37415,3.3,3.3,,15,36,21,16,12,18,16,75.1,17,17,17,17,17
91,91,Missouri,Ripley,13288,29,34,5.8,34,62,18,27,154.8,48.0,16,30.0,,60.0,34,27,27,10,80,48,5.5,30,4.5,361.0,9.7,8.8,122,Yes,11,79,37,22.8,20.8,0.6,0.3,0.0,1.1,1.6,94.9,0,79,68,27.0,24.0,90,35.0,35788,2.9,3.0,93.0,16,38,11,21,19,19,18,72.5,17,17,17,17,17
92,92,Missouri,St. Charles,402022,17,32,8.8,20,91,24,32,307.2,10.0,6,45.0,59.0,167.0,47,57,14,7,95,78,2.5,5,3.5,126.0,6.3,9.7,78,No,8,86,39,23.0,15.8,5.2,2.8,0.1,0.2,3.4,86.6,1,81,90,11.0,15.0,20,28.0,89236,3.3,3.4,93.0,6,32,5,8,10,13,11,80.2,17,17,17,17,17
93,93,Missouri,St. Clair,9397,26,36,7.3,27,29,20,33,181.6,34.0,16,32.0,21.0,21.0,39,24,23,7,85,45,4.6,28,4.2,375.0,12.8,7.4,107,Yes,18,78,37,19.8,27.6,0.6,0.3,0.0,0.9,2.3,94.4,0,78,67,21.0,21.0,62,22.0,39319,2.7,2.8,,16,36,5,16,12,17,16,79.0,17,17,17,17,17
94,94,Missouri,Ste. Genevieve,17894,23,30,7.7,22,33,20,44,274.6,22.0,11,39.0,17.0,95.0,40,40,20,9,89,66,2.7,13,4.3,301.0,13.4,8.8,85,No,11,81,35,21.9,20.1,0.9,0.3,0.7,0.3,1.3,95.6,0,80,77,13.0,12.0,46,69.0,61662,3.3,3.3,88.0,11,34,7,12,8,16,14,79.0,17,17,17,17,17
95,95,Missouri,St. Francois,67215,26,41,7.3,32,63,19,27,401.8,35.0,11,67.0,39.0,272.0,39,46,23,9,85,53,3.7,20,4.3,294.0,12.6,8.5,93,Yes,14,83,26,21.0,16.6,4.5,0.5,0.1,0.5,1.7,91.6,0,68,79,16.0,21.0,57,31.0,43886,3.3,3.1,94.0,11,36,5,15,11,17,15,74.8,17,17,17,17,17
96,96,Missouri,St. Louis,994205,16,29,8.1,22,94,21,28,647.1,15.0,8,123.0,87.0,303.0,48,55,16,10,93,78,3.1,12,4.6,344.0,10.3,8.7,93,No,13,83,34,21.9,18.5,24.8,4.7,0.0,0.2,3.0,65.3,1,69,87,21.0,14.0,43,59.0,70161,3.0,3.1,91.0,8,35,6,11,11,13,11,78.0,17,17,17,17,17
97,97,Missouri,Saline,22761,24,37,7.1,32,56,17,10,410.4,25.0,13,57.0,35.0,149.0,48,52,23,9,84,53,3.2,21,4.0,199.0,10.5,7.6,71,Yes,13,78,19,22.3,18.7,5.1,1.0,1.3,0.9,10.9,79.5,4,70,78,14.0,14.0,65,36.0,47324,2.7,2.7,87.0,13,36,12,14,13,16,15,77.4,17,17,17,17,17
98,98,Missouri,Schuyler,4660,26,35,4.7,27,43,19,60,110.9,17.0,15,65.0,21.0,,39,49,23,9,88,52,4.4,21,4.6,160.0,17.4,7.7,93,No,11,89,38,25.7,19.5,0.1,0.3,0.0,0.4,1.7,96.4,0,69,62,,,51,,43183,3.1,3.3,,15,36,37,14,10,17,16,78.7,17,17,17,17,17
99,99,Missouri,Scotland,4902,28,30,7.9,38,5,19,33,161.2,18.0,22,121.0,20.0,41.0,34,47,26,6,80,38,3.1,24,4.9,122.0,18.1,7.8,93,No,17,70,27,28.8,18.5,0.1,0.2,0.0,0.3,1.1,97.1,0,78,75,,,48,,46871,3.3,3.1,,22,37,4,13,13,19,17,79.9,17,17,17,17,17
100,100,Missouri,Scott,38280,26,37,6.6,36,66,17,17,578.6,44.0,12,49.0,60.0,162.0,41,48,23,10,85,55,3.5,28,5.0,936.0,14.0,9.6,94,Yes,14,83,22,24.0,18.6,11.9,0.5,0.1,0.4,2.4,83.1,0,67,77,20.0,26.0,68,58.0,44924,2.8,2.8,92.0,12,36,12,16,15,17,16,75.7,17,17,17,17,17
101,101,Missouri,Shannon,8166,29,29,6.1,28,73,17,24,157.6,37.0,17,,,12.0,38,29,27,9,80,41,5.6,35,4.3,334.0,6.1,7.9,105,No,15,74,32,21.3,22.6,0.4,0.3,0.0,1.4,2.0,93.5,0,73,62,,,71,4.0,36477,3.0,2.9,89.0,17,37,7,20,9,19,18,75.4,17,17,17,17,17
102,102,Missouri,Shelby,5930,24,27,6.5,23,43,19,0,166.1,24.0,15,,34.0,,45,38,21,9,91,60,3.0,21,4.5,57.0,23.1,8.0,89,No,8,77,25,24.1,21.8,0.9,0.2,0.0,0.4,2.2,95.1,0,74,73,,33.0,54,51.0,45939,3.1,3.1,,15,35,19,13,14,16,14,76.7,17,17,17,17,17
103,103,Missouri,Stoddard,29025,26,39,7.4,35,64,18,19,316.7,41.0,14,48.0,24.0,52.0,40,34,23,9,81,51,4.7,25,4.7,133.0,13.7,9.5,88,No,10,83,30,21.8,20.3,1.2,0.4,0.0,0.5,1.8,95.2,0,68,75,16.0,18.0,56,31.0,42363,3.4,3.3,92.0,14,36,2,16,17,18,16,75.9,17,17,17,17,17
104,104,Missouri,Stone,31952,24,28,8.1,29,67,20,34,246.1,29.0,15,35.0,16.0,41.0,44,41,20,9,87,58,5.0,25,4.2,472.0,11.3,8.5,113,No,12,77,51,16.4,31.6,0.4,0.4,0.2,0.9,2.4,94.6,0,82,81,27.0,32.0,64,21.0,50262,3.0,3.0,94.0,15,35,1,14,12,16,15,76.9,17,17,17,17,17
105,105,Missouri,Sullivan,6089,24,30,7.3,31,48,18,15,305.0,49.0,14,32.0,16.0,,35,36,24,10,84,39,3.5,22,4.1,205.0,14.5,7.6,106,Yes,12,66,25,22.4,20.8,2.8,0.6,0.5,1.4,18.6,76.7,5,74,69,,,67,34.0,43421,2.8,2.9,,14,37,12,13,14,16,15,75.6,17,17,17,17,17
106,106,Missouri,Taney,55928,23,29,6.3,33,72,17,26,410.1,30.0,17,75.0,32.0,77.0,36,42,22,9,89,59,5.1,19,4.0,347.0,12.5,8.7,81,No,15,75,23,20.9,22.1,1.5,1.2,0.1,1.1,6.2,88.2,1,62,80,17.0,21.0,62,33.0,49314,3.0,3.1,95.0,17,35,16,16,14,16,15,77.4,17,17,17,17,17
107,107,Missouri,Texas,25398,27,38,6.7,35,66,17,31,182.6,37.0,16,43.0,20.0,35.0,33,34,26,8,84,54,4.5,28,5.2,130.0,12.9,8.2,97,No,15,79,35,21.3,21.5,3.7,0.4,0.1,0.9,2.2,90.8,0,72,66,20.0,17.0,68,37.0,38914,2.8,2.8,91.0,16,38,6,18,14,18,17,77.1,17,17,17,17,17
108,108,Missouri,Vernon,20563,24,30,6.9,28,55,19,53,264.2,27.0,14,34.0,39.0,409.0,34,35,22,7,88,51,3.5,27,3.9,578.0,11.2,7.7,80,No,13,74,17,23.6,19.7,0.9,0.7,0.1,0.8,2.3,93.6,0,72,78,16.0,19.0,55,51.0,46182,2.6,2.8,90.0,14,35,15,13,9,17,15,76.3,17,17,17,17,17
109,109,Missouri,Warren,35649,23,32,8.3,25,70,21,48,264.7,26.0,10,14.0,28.0,53.0,37,52,20,7,89,56,2.9,14,3.9,415.0,8.1,8.7,98,No,14,87,51,23.6,17.8,2.2,0.5,0.0,0.6,3.5,91.7,0,79,80,15.0,20.0,50,37.0,63726,3.0,3.1,90.0,10,34,2,12,10,16,14,78.6,17,17,17,17,17
110,110,Missouri,Washington,24730,28,31,6.7,35,60,18,16,179.8,47.0,13,32.0,44.0,73.0,35,35,25,10,77,48,4.5,30,4.7,375.0,8.4,8.0,112,Yes,12,81,46,22.6,17.2,2.5,0.3,0.0,0.5,1.5,94.0,0,79,67,17.0,23.0,90,38.0,41198,3.2,3.2,96.0,13,38,9,17,10,18,17,73.8,17,17,17,17,17
111,111,Missouri,Wayne,12873,31,33,5.4,29,66,18,27,203.1,44.0,16,30.0,8.0,62.0,38,16,27,9,76,44,4.8,33,5.0,194.0,9.9,8.4,123,No,13,74,41,20.3,24.3,0.8,0.3,0.0,0.6,1.8,94.5,0,73,68,29.0,27.0,69,31.0,35397,2.6,2.6,96.0,16,37,17,20,12,19,18,74.8,17,17,17,17,17
112,112,Missouri,Webster,39592,26,33,7.8,26,55,19,28,323.3,38.0,15,23.0,23.0,58.0,36,45,23,6,86,55,3.6,27,4.1,181.0,8.2,8.2,101,No,14,80,52,26.8,15.7,1.1,0.4,0.0,0.8,2.2,94.0,1,75,70,19.0,23.0,51,25.0,54844,3.0,2.9,90.0,15,37,4,13,13,17,16,77.2,17,17,17,17,17
113,113,Missouri,Worth,2013,24,31,7.9,26,21,19,33,,,13,49.0,50.0,,41,35,21,9,90,55,2.7,21,4.3,73.0,14.7,7.4,118,No,10,76,46,19.6,25.9,0.8,0.2,0.0,0.3,1.8,95.9,0,76,75,,,47,,45023,2.9,3.4,,13,34,4,13,19,16,14,76.4,17,17,17,17,17
114,114,Missouri,Wright,18289,29,29,6.8,26,34,17,25,294.6,41.0,18,16.0,38.0,115.0,33,34,28,7,80,36,5.3,31,4.0,276.0,11.4,8.1,84,No,15,79,40,25.7,19.6,0.6,0.4,0.1,0.8,2.3,94.6,1,70,68,17.0,24.0,62,15.0,39384,3.2,3.4,96.0,18,36,6,18,11,19,18,73.1,17,17,17,17,17
115,115,Missouri,St. Louis City,300576,24,35,6.9,29,98,21,28,1421.8,35.0,13,92.0,61.0,386.0,36,43,24,13,88,73,3.9,28,5.9,1820.0,13.9,9.6,154,No,21,73,29,18.7,14.3,44.9,3.6,0.1,0.3,4.2,44.7,2,44,74,50.0,14.0,94,59.0,46309,2.2,2.2,80.0,13,37,3,18,13,16,14,74.0,17,17,17,17,17
